10000
10
2494798
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
-29079	-29492	-29444	-30668	-29824	-30618	-30363	-30652	-29464	-29872	
24079	24492	24444	25668	24824	25618	25363	25652	24464	24872	
101	1
102	2
105	5
108	8
108	8
109	9
109	9
112	12
112	12
113	13
115	15
116	16
117	17
118	18
118	18
119	19
120	20
120	20
120	20
120	20
121	21
121	21
122	22
123	23
123	23
124	24
125	25
126	26
127	27
127	27
127	27
127	27
128	28
129	29
130	30
130	30
130	30
130	30
131	31
133	33
135	35
136	36
136	36
137	37
137	37
138	38
140	40
141	41
143	43
144	44
144	44
145	45
146	46
147	47
150	50
151	51
151	51
152	52
153	53
154	54
155	55
157	57
157	57
158	58
158	58
159	59
159	59
160	60
161	61
161	61
161	61
162	62
163	63
164	64
166	66
167	67
168	68
169	69
169	69
172	72
174	74
174	74
174	74
175	75
175	75
176	76
176	76
177	77
179	79
180	80
180	80
180	80
181	81
181	81
182	82
183	83
185	85
186	86
186	86
186	86
186	86
186	86
186	86
187	87
188	88
189	89
189	89
192	92
193	93
194	94
195	95
195	95
196	96
196	96
197	97
200	100
201	101
204	104
206	106
207	107
210	110
211	111
214	114
215	115
215	115
217	117
217	117
217	117
218	118
219	119
219	119
219	119
221	121
224	124
225	125
225	125
226	126
226	126
226	126
227	127
227	127
228	128
228	128
229	129
229	129
230	130
231	131
232	132
232	132
233	133
233	133
237	137
237	137
238	138
239	139
240	140
242	142
243	143
245	145
246	146
246	146
247	147
249	149
249	149
250	150
252	152
254	154
258	158
258	158
258	158
261	161
263	163
263	163
264	164
268	168
268	168
268	168
268	168
270	170
271	171
272	172
272	172
272	172
274	174
275	175
276	176
276	176
276	176
277	177
281	181
281	181
281	181
283	183
284	184
284	184
286	186
287	187
288	188
289	189
291	191
294	194
295	195
295	195
295	195
297	197
298	198
300	200
301	201
301	201
302	202
304	204
305	205
306	206
306	206
308	208
308	208
310	210
312	212
313	213
313	213
314	214
314	214
314	214
315	215
316	216
316	216
318	218
320	220
322	222
322	222
323	223
323	223
324	224
324	224
325	225
326	226
326	226
326	226
327	227
328	228
329	229
329	229
331	231
331	231
331	231
333	233
333	233
334	234
334	234
335	235
336	236
337	237
338	238
339	239
340	240
340	240
340	240
341	241
343	243
343	243
343	243
344	244
345	245
346	246
350	250
350	250
351	251
351	251
351	251
351	251
352	252
354	254
354	254
354	254
354	254
355	255
356	256
356	256
357	257
357	257
358	258
358	258
359	259
359	259
360	260
361	261
362	262
363	263
364	264
364	264
367	267
367	267
368	268
369	269
370	270
371	271
371	271
371	271
374	274
374	274
375	275
375	275
375	275
375	275
378	278
379	279
379	279
379	279
379	279
381	281
381	281
383	283
383	283
385	285
386	286
389	289
390	290
391	291
391	291
391	291
392	292
394	294
395	295
397	297
399	299
399	299
400	300
400	300
402	302
407	307
407	307
408	308
408	308
411	311
412	312
414	314
414	314
415	315
416	316
416	316
416	316
417	317
424	324
425	325
426	326
427	327
428	328
429	329
430	330
430	330
431	331
432	332
437	337
442	342
443	343
444	344
446	346
447	347
448	348
448	348
449	349
449	349
450	350
450	350
451	351
452	352
454	354
455	355
456	356
457	357
459	359
460	360
462	362
463	363
463	363
464	364
467	367
467	367
467	367
469	369
469	369
470	370
470	370
471	371
472	372
473	373
474	374
475	375
477	377
477	377
479	379
480	380
480	380
481	381
481	381
484	384
486	386
487	387
487	387
487	387
487	387
488	388
490	390
491	391
491	391
491	391
493	393
493	393
495	395
496	396
497	397
497	397
498	398
501	401
502	402
502	402
502	402
502	402
502	402
503	403
503	403
504	404
504	404
507	407
507	407
509	409
510	410
510	410
512	412
513	413
514	414
515	415
515	415
517	417
519	419
519	419
519	419
521	421
521	421
523	423
523	423
525	425
525	425
526	426
527	427
528	428
529	429
529	429
529	429
533	433
533	433
533	433
534	434
535	435
535	435
535	435
535	435
536	436
537	437
538	438
538	438
539	439
539	439
541	441
543	443
545	445
551	451
552	452
552	452
555	455
555	455
555	455
556	456
556	456
557	457
558	458
558	458
558	458
558	458
559	459
560	460
560	460
562	462
562	462
563	463
564	464
564	464
566	466
566	466
567	467
567	467
567	467
570	470
571	471
571	471
576	476
577	477
579	479
585	485
587	487
588	488
588	488
589	489
590	490
590	490
591	491
594	494
594	494
594	494
597	497
597	497
597	497
597	497
598	498
598	498
600	500
601	501
603	503
604	504
606	506
607	507
607	507
608	508
609	509
611	511
611	511
612	512
613	513
613	513
615	515
616	516
616	516
617	517
618	518
618	518
618	518
619	519
619	519
619	519
619	519
620	520
624	524
624	524
625	525
625	525
626	526
626	526
627	527
628	528
628	528
630	530
632	532
633	533
634	534
636	536
637	537
641	541
642	542
642	542
642	542
643	543
644	544
645	545
646	546
649	549
652	552
652	552
652	552
653	553
653	553
654	554
654	554
656	556
656	556
657	557
657	557
658	558
658	558
659	559
660	560
660	560
662	562
665	565
665	565
665	565
665	565
665	565
668	568
668	568
668	568
668	568
669	569
670	570
670	570
671	571
672	572
673	573
673	573
674	574
674	574
675	575
676	576
678	578
679	579
680	580
680	580
681	581
682	582
685	585
685	585
686	586
687	587
687	587
692	592
693	593
693	593
694	594
694	594
694	594
694	594
694	594
696	596
698	598
698	598
698	598
699	599
699	599
700	600
700	600
702	602
704	604
704	604
705	605
705	605
705	605
705	605
707	607
708	608
708	608
709	609
711	611
711	611
711	611
712	612
713	613
713	613
713	613
717	617
718	618
718	618
721	621
722	622
724	624
725	625
728	628
728	628
729	629
729	629
731	631
733	633
734	634
734	634
735	635
736	636
738	638
742	642
742	642
743	643
745	645
746	646
747	647
748	648
749	649
749	649
750	650
750	650
750	650
751	651
751	651
752	652
754	654
754	654
754	654
758	658
758	658
759	659
760	660
760	660
762	662
764	664
764	664
765	665
766	666
766	666
767	667
768	668
769	669
770	670
770	670
771	671
771	671
772	672
772	672
773	673
773	673
777	677
778	678
778	678
779	679
779	679
780	680
780	680
780	680
782	682
783	683
783	683
786	686
787	687
788	688
788	688
788	688
790	690
790	690
790	690
792	692
794	694
794	694
795	695
798	698
798	698
798	698
799	699
802	702
803	703
804	704
805	705
806	706
809	709
809	709
809	709
811	711
811	711
814	714
817	717
819	719
820	720
820	720
821	721
821	721
822	722
823	723
825	725
825	725
825	725
828	728
828	728
829	729
830	730
830	730
830	730
830	730
831	731
831	731
831	731
832	732
832	732
835	735
835	735
836	736
836	736
839	739
839	739
841	741
841	741
841	741
842	742
843	743
844	744
844	744
845	745
845	745
846	746
848	748
849	749
851	751
852	752
855	755
858	758
859	759
860	760
861	761
861	761
862	762
863	763
864	764
865	765
865	765
865	765
867	767
868	768
872	772
873	773
874	774
874	774
875	775
876	776
877	777
879	779
879	779
879	779
883	783
884	784
884	784
885	785
885	785
886	786
888	788
889	789
890	790
892	792
892	792
892	792
894	794
894	794
896	796
897	797
898	798
899	799
902	802
902	802
906	806
908	808
910	810
910	810
914	814
914	814
914	814
914	814
915	815
916	816
916	816
916	816
917	817
919	819
920	820
920	820
923	823
924	824
924	824
926	826
927	827
927	827
928	828
928	828
928	828
929	829
930	830
932	832
932	832
932	832
935	835
936	836
937	837
937	837
938	838
939	839
940	840
940	840
941	841
942	842
946	846
947	847
947	847
948	848
949	849
951	851
951	851
952	852
954	854
954	854
955	855
957	857
957	857
958	858
959	859
959	859
961	861
961	861
963	863
963	863
963	863
963	863
964	864
964	864
965	865
968	868
969	869
970	870
970	870
971	871
972	872
974	874
974	874
975	875
976	876
978	878
981	881
981	881
981	881
982	882
982	882
982	882
985	885
987	887
987	887
987	887
991	891
991	891
992	892
995	895
997	897
1000	900
1000	900
1002	902
1003	903
1004	904
1005	905
1005	905
1006	906
1007	907
1009	909
1012	912
1014	914
1014	914
1015	915
1016	916
1016	916
1017	917
1020	920
1020	920
1022	922
1022	922
1022	922
1027	927
1027	927
1027	927
1036	936
1036	936
1036	936
1039	939
1040	940
1040	940
1041	941
1043	943
1045	945
1048	948
1049	949
1051	951
1052	952
1053	953
1053	953
1054	954
1054	954
1056	956
1056	956
1057	957
1058	958
1060	960
1061	961
1062	962
1063	963
1063	963
1064	964
1065	965
1067	967
1068	968
1072	972
1073	973
1074	974
1074	974
1075	975
1076	976
1077	977
1078	978
1079	979
1079	979
1081	981
1082	982
1084	984
1085	985
1085	985
1089	989
1089	989
1091	991
1093	993
1095	995
1096	996
1097	997
1097	997
1100	1000
101	1
101	1
102	2
102	2
103	3
104	4
105	5
105	5
108	8
108	8
109	9
109	9
112	12
112	12
112	12
112	12
112	12
113	13
113	13
115	15
116	16
119	19
120	20
122	22
123	23
124	24
125	25
125	25
126	26
126	26
129	29
130	30
131	31
133	33
134	34
134	34
134	34
135	35
135	35
136	36
136	36
136	36
137	37
138	38
138	38
140	40
140	40
140	40
142	42
142	42
144	44
146	46
148	48
148	48
149	49
149	49
151	51
151	51
153	53
154	54
154	54
157	57
158	58
158	58
158	58
160	60
162	62
162	62
163	63
163	63
164	64
164	64
164	64
167	67
167	67
168	68
168	68
169	69
174	74
175	75
176	76
177	77
178	78
178	78
179	79
180	80
180	80
181	81
182	82
182	82
184	84
185	85
185	85
188	88
188	88
188	88
191	91
191	91
192	92
194	94
195	95
196	96
198	98
201	101
201	101
202	102
204	104
205	105
205	105
205	105
205	105
206	106
206	106
207	107
208	108
208	108
208	108
211	111
212	112
212	112
213	113
214	114
215	115
217	117
218	118
219	119
222	122
223	123
225	125
225	125
227	127
229	129
229	129
230	130
230	130
231	131
231	131
232	132
232	132
232	132
232	132
234	134
235	135
235	135
236	136
236	136
237	137
237	137
238	138
239	139
239	139
240	140
240	140
242	142
243	143
244	144
246	146
246	146
247	147
248	148
249	149
250	150
251	151
252	152
252	152
252	152
252	152
254	154
255	155
256	156
256	156
257	157
260	160
261	161
265	165
267	167
267	167
270	170
272	172
273	173
275	175
276	176
277	177
277	177
279	179
280	180
280	180
280	180
284	184
285	185
286	186
287	187
288	188
290	190
291	191
291	191
292	192
293	193
293	193
294	194
295	195
296	196
296	196
297	197
297	197
298	198
298	198
299	199
299	199
300	200
301	201
301	201
301	201
302	202
303	203
304	204
305	205
