5000
10
1358602
500	500	500	500	500	500	500	500	500	500	
-14861	-14218	-14577	-14914	-14776	-14667	-15422	-15246	-15082	-14742	
12361	11718	12077	12414	12276	12167	12922	12746	12582	12242	
101	1
105	5
109	9
112	12
116	16
117	17
119	19
120	20
120	20
120	20
121	21
121	21
122	22
125	25
127	27
127	27
128	28
129	29
130	30
133	33
135	35
137	37
141	41
145	45
146	46
151	51
153	53
155	55
157	57
158	58
159	59
161	61
161	61
163	63
164	64
166	66
168	68
169	69
172	72
174	74
174	74
175	75
179	79
180	80
180	80
180	80
181	81
181	81
182	82
186	86
186	86
186	86
189	89
193	93
194	94
195	95
196	96
196	96
200	100
201	101
204	104
206	106
207	107
210	110
214	114
217	117
219	119
224	124
225	125
226	126
227	127
227	127
228	128
237	137
240	140
242	142
243	143
245	145
246	146
247	147
249	149
249	149
250	150
254	154
258	158
261	161
264	164
268	168
270	170
272	172
276	176
281	181
281	181
286	186
289	189
295	195
295	195
300	200
301	201
301	201
305	205
306	206
308	208
308	208
313	213
313	213
314	214
314	214
315	215
316	216
318	218
320	220
322	222
323	223
325	225
328	228
329	229
329	229
331	231
334	234
334	234
335	235
336	236
338	238
339	239
340	240
340	240
343	243
343	243
350	250
350	250
351	251
351	251
351	251
355	255
357	257
357	257
358	258
358	258
361	261
368	268
369	269
371	271
375	275
378	278
379	279
381	281
383	283
385	285
389	289
391	291
394	294
399	299
411	311
414	314
416	316
417	317
428	328
430	330
431	331
432	332
437	337
443	343
444	344
447	347
448	348
448	348
449	349
450	350
450	350
452	352
455	355
456	356
462	362
463	363
464	364
467	367
469	369
470	370
473	373
474	374
477	377
479	379
480	380
484	384
491	391
493	393
495	395
498	398
501	401
502	402
503	403
504	404
507	407
509	409
514	414
515	415
519	419
519	419
521	421
525	425
525	425
528	428
529	429
533	433
534	434
535	435
535	435
537	437
538	438
539	439
543	443
545	445
551	451
555	455
555	455
555	455
556	456
558	458
558	458
560	460
560	460
562	462
562	462
563	463
566	466
567	467
576	476
577	477
587	487
588	488
588	488
590	490
590	490
594	494
594	494
594	494
597	497
597	497
597	497
598	498
607	507
609	509
612	512
613	513
615	515
617	517
618	518
618	518
618	518
619	519
624	524
625	525
625	525
626	526
627	527
628	528
628	528
630	530
641	541
642	542
642	542
643	543
644	544
645	545
646	546
649	549
652	552
652	552
652	552
653	553
653	553
654	554
654	554
657	557
657	557
658	558
658	558
660	560
662	562
665	565
665	565
665	565
665	565
668	568
668	568
669	569
672	572
673	573
673	573
674	574
674	574
675	575
678	578
682	582
687	587
687	587
692	592
693	593
693	593
694	594
694	594
694	594
698	598
699	599
702	602
704	604
705	605
705	605
705	605
707	607
708	608
711	611
711	611
711	611
712	612
713	613
713	613
718	618
718	618
724	624
725	625
728	628
729	629
731	631
734	634
734	634
735	635
738	638
745	645
747	647
748	648
749	649
751	651
751	651
754	654
754	654
759	659
760	660
762	662
764	664
764	664
766	666
767	667
770	670
771	671
772	672
772	672
778	678
779	679
780	680
780	680
782	682
787	687
790	690
790	690
794	694
794	694
795	695
798	698
798	698
799	699
802	702
803	703
805	705
809	709
809	709
811	711
814	714
817	717
820	720
820	720
822	722
823	723
825	725
828	728
828	728
829	729
831	731
831	731
832	732
835	735
836	736
836	736
839	739
841	741
842	742
843	743
846	746
855	755
859	759
860	760
863	763
864	764
865	765
865	765
867	767
868	768
872	772
874	774
877	777
879	779
879	779
884	784
884	784
885	785
886	786
888	788
892	792
892	792
894	794
896	796
899	799
902	802
908	808
910	810
914	814
914	814
916	816
917	817
919	819
923	823
924	824
928	828
928	828
928	828
932	832
936	836
937	837
937	837
938	838
941	841
942	842
946	846
947	847
948	848
949	849
951	851
954	854
959	859
961	861
963	863
963	863
963	863
968	868
969	869
970	870
970	870
976	876
981	881
982	882
982	882
982	882
987	887
987	887
991	891
992	892
995	895
1000	900
1000	900
1003	903
1004	904
1005	905
1012	912
1014	914
1014	914
1015	915
1022	922
1022	922
1027	927
1027	927
1036	936
1039	939
1040	940
1041	941
1045	945
1049	949
1051	951
1052	952
1053	953
1053	953
1056	956
1057	957
1058	958
1060	960
1061	961
1062	962
1063	963
1067	967
1074	974
1074	974
1077	977
1079	979
1081	981
1084	984
1085	985
1085	985
1089	989
1093	993
1095	995
102	2
108	8
108	8
109	9
112	12
113	13
115	15
118	18
118	18
120	20
123	23
123	23
124	24
126	26
127	27
127	27
130	30
130	30
130	30
131	31
136	36
136	36
137	37
138	38
140	40
143	43
144	44
144	44
147	47
150	50
151	51
152	52
154	54
157	57
158	58
159	59
160	60
161	61
162	62
167	67
169	69
174	74
175	75
176	76
176	76
177	77
183	83
185	85
186	86
186	86
186	86
187	87
188	88
189	89
192	92
195	95
197	97
211	111
215	115
215	115
217	117
217	117
218	118
219	119
219	119
221	121
225	125
226	126
226	126
228	128
229	129
229	129
230	130
231	131
232	132
232	132
233	133
233	133
237	137
238	138
239	139
246	146
252	152
258	158
258	158
263	163
263	163
268	168
268	168
268	168
271	171
272	172
272	172
274	174
275	175
276	176
276	176
277	177
281	181
283	183
284	184
284	184
287	187
288	188
291	191
294	194
295	195
297	197
298	198
302	202
304	204
306	206
310	210
312	212
314	214
316	216
322	222
323	223
324	224
324	224
326	226
326	226
326	226
327	227
331	231
331	231
333	233
333	233
337	237
340	240
341	241
343	243
344	244
345	245
346	246
351	251
352	252
354	254
354	254
354	254
354	254
356	256
356	256
359	259
359	259
360	260
362	262
363	263
364	264
364	264
367	267
367	267
370	270
371	271
371	271
374	274
374	274
375	275
375	275
375	275
379	279
379	279
379	279
381	281
383	283
386	286
390	290
391	291
391	291
392	292
395	295
397	297
399	299
400	300
400	300
402	302
407	307
407	307
408	308
408	308
412	312
414	314
415	315
416	316
416	316
424	324
425	325
426	326
427	327
429	329
430	330
442	342
446	346
449	349
451	351
454	354
457	357
459	359
460	360
463	363
467	367
467	367
469	369
470	370
471	371
472	372
475	375
477	377
480	380
481	381
481	381
486	386
487	387
487	387
487	387
487	387
488	388
490	390
491	391
491	391
493	393
496	396
497	397
497	397
502	402
502	402
502	402
502	402
503	403
504	404
507	407
510	410
510	410
512	412
513	413
515	415
517	417
519	419
521	421
523	423
523	423
526	426
527	427
529	429
529	429
533	433
533	433
535	435
535	435
536	436
538	438
539	439
541	441
552	452
552	452
556	456
557	457
558	458
558	458
559	459
564	464
564	464
566	466
567	467
567	467
570	470
571	471
571	471
579	479
585	485
589	489
591	491
597	497
598	498
600	500
601	501
603	503
604	504
606	506
607	507
608	508
611	511
611	511
613	513
616	516
616	516
619	519
619	519
619	519
620	520
624	524
626	526
632	532
633	533
634	534
636	536
637	537
642	542
656	556
656	556
659	559
660	560
665	565
668	568
668	568
670	570
670	570
671	571
676	576
679	579
680	580
680	580
681	581
685	585
685	585
686	586
694	594
694	594
696	596
698	598
698	598
699	599
700	600
700	600
704	604
705	605
708	608
709	609
713	613
717	617
721	621
722	622
728	628
729	629
733	633
736	636
742	642
742	642
743	643
746	646
749	649
750	650
750	650
750	650
752	652
754	654
758	658
758	658
760	660
765	665
766	666
768	668
769	669
770	670
771	671
773	673
773	673
777	677
778	678
779	679
780	680
783	683
783	683
786	686
788	688
788	688
788	688
790	690
792	692
798	698
804	704
806	706
809	709
811	711
819	719
821	721
821	721
825	725
825	725
830	730
830	730
830	730
830	730
831	731
832	732
835	735
839	739
841	741
841	741
844	744
844	744
845	745
845	745
848	748
849	749
851	751
852	752
858	758
861	761
861	761
862	762
865	765
873	773
874	774
875	775
876	776
879	779
883	783
885	785
889	789
890	790
892	792
894	794
897	797
898	798
902	802
906	806
910	810
914	814
914	814
915	815
916	816
916	816
920	820
920	820
924	824
926	826
927	827
927	827
929	829
930	830
932	832
932	832
935	835
939	839
940	840
940	840
947	847
951	851
952	852
954	854
955	855
957	857
957	857
958	858
959	859
961	861
963	863
964	864
964	864
965	865
971	871
972	872
974	874
974	874
975	875
978	878
981	881
981	881
985	885
987	887
991	891
997	897
1002	902
1005	905
1006	906
1007	907
1009	909
1016	916
1016	916
1017	917
1020	920
1020	920
1022	922
1027	927
1036	936
1036	936
1040	940
1043	943
1048	948
1054	954
1054	954
1056	956
1063	963
1064	964
1065	965
1068	968
1072	972
1073	973
1075	975
1076	976
1078	978
1079	979
1082	982
1089	989
1091	991
1096	996
1097	997
1097	997
1100	1000
101	1
102	2
103	3
104	4
105	5
108	8
109	9
109	9
112	12
112	12
112	12
112	12
113	13
113	13
115	15
116	16
125	25
125	25
133	33
134	34
134	34
135	35
137	37
138	38
138	38
140	40
140	40
144	44
146	46
148	48
149	49
151	51
151	51
153	53
154	54
158	58
158	58
158	58
160	60
163	63
167	67
169	69
174	74
177	77
181	81
184	84
185	85
191	91
191	91
196	96
204	104
205	105
205	105
206	106
206	106
208	108
212	112
214	114
217	117
222	122
225	125
227	127
229	129
229	129
230	130
231	131
232	132
232	132
234	134
235	135
236	136
237	137
239	139
239	139
240	140
242	142
246	146
248	148
249	149
250	150
251	151
252	152
252	152
254	154
256	156
257	157
260	160
267	167
267	167
270	170
272	172
275	175
276	176
277	177
279	179
280	180
284	184
286	186
288	188
291	191
291	191
297	197
299	199
299	199
302	202
304	204
305	205
308	208
309	209
310	210
310	210
311	211
312	212
312	212
312	212
314	214
315	215
317	217
319	219
326	226
327	227
333	233
333	233
333	233
336	236
340	240
341	241
345	245
346	246
346	246
347	247
350	250
351	251
354	254
358	258
358	258
358	258
360	260
360	260
360	260
360	260
363	263
364	264
370	270
373	273
374	274
374	274
378	278
379	279
382	282
382	282
384	284
385	285
388	288
388	288
389	289
389	289
390	290
391	291
391	291
392	292
393	293
393	293
393	293
397	297
407	307
408	308
410	310
418	318
421	321
421	321
