100000
10
25019750
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
-249728	-253008	-250709	-248709	-249761	-250938	-249893	-249211	-249270	-250745	
249728	253008	250709	248709	249761	250938	249893	249211	249270	250745	
2	2
120	120
552	552
740	740
864	864
606	606
186	186
670	670
558	558
20	20
402	402
914	914
882	882
490	490
438	438
434	434
632	632
80	80
864	864
698	698
606	606
612	612
526	526
810	810
328	328
456	456
96	96
788	788
940	940
516	516
956	956
650	650
42	42
86	86
216	216
764	764
574	574
64	64
700	700
420	420
824	824
594	594
276	276
882	882
868	868
158	158
60	60
646	646
208	208
996	996
904	904
962	962
396	396
498	498
426	426
654	654
614	614
444	444
986	986
594	594
344	344
452	452
690	690
402	402
104	104
224	224
16	16
634	634
64	64
954	954
648	648
568	568
446	446
628	628
258	258
980	980
888	888
258	258
568	568
554	554
82	82
74	74
950	950
106	106
544	544
256	256
714	714
150	150
240	240
12	12
842	842
272	272
864	864
772	772
652	652
588	588
498	498
222	222
574	574
38	38
828	828
838	838
746	746
226	226
314	314
318	318
962	962
546	546
514	514
82	82
18	18
468	468
528	528
922	922
128	128
984	984
792	792
698	698
214	214
946	946
28	28
736	736
928	928
550	550
952	952
58	58
634	634
62	62
10	10
488	488
284	284
384	384
766	766
456	456
954	954
602	602
234	234
370	370
832	832
848	848
524	524
512	512
420	420
94	94
238	238
662	662
526	526
672	672
760	760
294	294
172	172
808	808
958	958
774	774
636	636
828	828
300	300
732	732
436	436
722	722
196	196
888	888
102	102
558	558
368	368
206	206
462	462
608	608
250	250
862	862
696	696
490	490
430	430
436	436
848	848
214	214
338	338
882	882
842	842
142	142
906	906
518	518
182	182
356	356
202	202
704	704
236	236
732	732
526	526
594	594
258	258
870	870
140	140
26	26
352	352
660	660
350	350
250	250
232	232
20	20
710	710
542	542
94	94
982	982
824	824
574	574
814	814
22	22
22	22
252	252
80	80
518	518
378	378
624	624
612	612
820	820
282	282
838	838
244	244
836	836
350	350
458	458
332	332
316	316
528	528
426	426
488	488
262	262
614	614
394	394
600	600
70	70
552	552
244	244
764	764
124	124
818	818
558	558
